timestamp,task_name,name,index,clocks.current.graphics [MHz],cpu_usage,dram_usage,temperature.memory,clocks.current.sm [MHz],utilization.gpu [%],power.draw [W],pcie.link.gen.current,cpu_power,dram_power,pcie.link.width.current,temperature.gpu,clocks.current.memory [MHz],utilization.memory [%]
2025-10-19 07:21:22.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,64,1395 MHz,86 %,261.33 W,4,13.50 W (freq-based estimate),325.94 W (est),16,59,1512 MHz,22 %
2025-10-19 07:21:23.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,66,1410 MHz,84 %,295.04 W,4,13.50 W (freq-based estimate),325.94 W (est),16,60,1512 MHz,21 %
2025-10-19 07:21:25.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,65,1410 MHz,86 %,273.34 W,4,13.50 W (freq-based estimate),325.94 W (est),16,60,1512 MHz,22 %
2025-10-19 07:21:26.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,65,1410 MHz,84 %,265.68 W,4,13.50 W (freq-based estimate),325.94 W (est),16,61,1512 MHz,21 %
2025-10-19 07:21:27.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,66,1410 MHz,85 %,291.21 W,4,13.50 W (freq-based estimate),325.94 W (est),16,60,1512 MHz,22 %
2025-10-19 07:21:29.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,65,1410 MHz,86 %,296.60 W,4,13.50 W (freq-based estimate),325.94 W (est),16,60,1512 MHz,22 %
2025-10-19 07:21:30.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,67,1410 MHz,86 %,304.71 W,4,13.50 W (freq-based estimate),325.94 W (est),16,61,1512 MHz,22 %
2025-10-19 07:21:31.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,67,1410 MHz,88 %,265.26 W,4,13.50 W (freq-based estimate),325.94 W (est),16,62,1512 MHz,23 %
2025-10-19 07:21:32.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,67,1410 MHz,88 %,264.81 W,4,13.50 W (freq-based estimate),325.94 W (est),16,62,1512 MHz,22 %
2025-10-19 07:21:34.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,67,1410 MHz,84 %,266.04 W,4,13.50 W (freq-based estimate),325.94 W (est),16,62,1512 MHz,22 %
2025-10-19 07:21:35.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,67,1395 MHz,86 %,226.25 W,4,13.50 W (freq-based estimate),325.94 W (est),16,63,1512 MHz,22 %
2025-10-19 07:21:36.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,67,1410 MHz,85 %,250.64 W,4,13.50 W (freq-based estimate),325.94 W (est),16,62,1512 MHz,22 %
2025-10-19 07:21:38.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,68,1410 MHz,85 %,247.41 W,4,13.50 W (freq-based estimate),325.94 W (est),16,63,1512 MHz,21 %
2025-10-19 07:21:39.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,68,1410 MHz,85 %,264.88 W,4,13.50 W (freq-based estimate),325.94 W (est),16,63,1512 MHz,22 %
2025-10-19 07:21:40.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,67,1395 MHz,84 %,298.64 W,4,13.50 W (freq-based estimate),325.94 W (est),16,63,1512 MHz,22 %
2025-10-19 07:21:42.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,69,1410 MHz,84 %,224.89 W,4,13.50 W (freq-based estimate),325.94 W (est),16,64,1512 MHz,21 %
2025-10-19 07:21:43.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,69,1410 MHz,84 %,250.55 W,4,13.50 W (freq-based estimate),325.94 W (est),16,64,1512 MHz,22 %
2025-10-19 07:21:44.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,69,1395 MHz,84 %,290.59 W,4,13.50 W (freq-based estimate),325.94 W (est),16,64,1512 MHz,21 %
2025-10-19 07:21:46.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,69,1410 MHz,85 %,290.51 W,4,13.50 W (freq-based estimate),325.94 W (est),16,64,1512 MHz,21 %
2025-10-19 07:21:47.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,69,1395 MHz,85 %,302.66 W,4,13.50 W (freq-based estimate),325.94 W (est),16,65,1512 MHz,22 %
2025-10-19 07:21:48.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,69,1395 MHz,87 %,251.61 W,4,13.50 W (freq-based estimate),325.94 W (est),16,65,1512 MHz,22 %
2025-10-19 07:21:50.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,70,1395 MHz,86 %,312.33 W,4,13.50 W (freq-based estimate),325.94 W (est),16,65,1512 MHz,22 %
2025-10-19 07:21:51.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,70,1410 MHz,84 %,240.33 W,4,13.50 W (freq-based estimate),325.94 W (est),16,65,1512 MHz,21 %
2025-10-19 07:21:52.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,70,1395 MHz,84 %,294.45 W,4,13.50 W (freq-based estimate),325.94 W (est),16,66,1512 MHz,22 %
2025-10-19 07:21:53.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,70,1395 MHz,83 %,300.73 W,4,13.50 W (freq-based estimate),325.94 W (est),16,65,1512 MHz,21 %
2025-10-19 07:21:55.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,70,1395 MHz,88 %,285.84 W,4,13.50 W (freq-based estimate),325.94 W (est),16,66,1512 MHz,22 %
2025-10-19 07:21:56.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,71,1410 MHz,85 %,251.96 W,4,13.50 W (freq-based estimate),325.94 W (est),16,66,1512 MHz,22 %
2025-10-19 07:21:57.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,70,1395 MHz,85 %,250.33 W,4,13.50 W (freq-based estimate),325.94 W (est),16,66,1512 MHz,21 %
2025-10-19 07:21:59.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,71,1395 MHz,86 %,251.14 W,4,13.50 W (freq-based estimate),325.94 W (est),16,67,1512 MHz,21 %
2025-10-19 07:22:00.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,69,1395 MHz,85 %,295.31 W,4,13.50 W (freq-based estimate),325.94 W (est),16,67,1512 MHz,21 %
2025-10-19 07:22:01.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,71,1395 MHz,87 %,252.31 W,4,13.50 W (freq-based estimate),325.94 W (est),16,67,1512 MHz,22 %
2025-10-19 07:22:03.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,70,1410 MHz,25 %,129.16 W,4,13.50 W (freq-based estimate),326.16 W (est),16,63,1512 MHz,5 %
2025-10-19 07:22:04.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,70,1410 MHz,27 %,121.78 W,4,13.50 W (freq-based estimate),326.16 W (est),16,64,1512 MHz,6 %
2025-10-19 07:22:05.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,70,1410 MHz,26 %,130.26 W,4,13.50 W (freq-based estimate),326.16 W (est),16,65,1512 MHz,6 %
2025-10-19 07:22:07.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,69,1410 MHz,45 %,119.43 W,4,13.50 W (freq-based estimate),326.16 W (est),16,62,1512 MHz,10 %
2025-10-19 07:22:08.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,69,1410 MHz,45 %,125.61 W,4,13.50 W (freq-based estimate),326.16 W (est),16,62,1512 MHz,10 %
2025-10-19 07:22:09.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,70,1410 MHz,39 %,120.83 W,4,13.50 W (freq-based estimate),326.16 W (est),16,63,1512 MHz,8 %
2025-10-19 07:22:10.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,70,1410 MHz,45 %,121.48 W,4,13.50 W (freq-based estimate),326.16 W (est),16,62,1512 MHz,10 %
2025-10-19 07:22:12.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,1.0 %,70,1395 MHz,26 %,219.48 W,4,13.50 W (freq-based estimate),326.16 W (est),16,62,1512 MHz,6 %
2025-10-19 07:22:13.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,70,1410 MHz,27 %,124.76 W,4,13.50 W (freq-based estimate),326.16 W (est),16,61,1512 MHz,6 %
2025-10-19 07:22:14.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,69,1410 MHz,45 %,119.30 W,4,13.50 W (freq-based estimate),326.16 W (est),16,61,1512 MHz,10 %
2025-10-19 07:22:16.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,68,1410 MHz,45 %,121.17 W,4,13.50 W (freq-based estimate),326.16 W (est),16,61,1512 MHz,10 %
2025-10-19 07:22:17.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,69,1410 MHz,45 %,115.82 W,4,13.50 W (freq-based estimate),326.16 W (est),16,61,1512 MHz,10 %
2025-10-19 07:22:18.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,68,1410 MHz,30 %,296.91 W,4,13.50 W (freq-based estimate),326.16 W (est),16,63,1512 MHz,6 %
2025-10-19 07:22:20.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,68,1410 MHz,34 %,122.12 W,4,13.50 W (freq-based estimate),326.16 W (est),16,61,1512 MHz,8 %
2025-10-19 07:22:21.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,68,1410 MHz,42 %,125.00 W,4,13.50 W (freq-based estimate),326.16 W (est),16,61,1512 MHz,10 %
2025-10-19 07:22:22.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,69,1410 MHz,40 %,118.11 W,4,13.50 W (freq-based estimate),326.16 W (est),16,63,1512 MHz,9 %
2025-10-19 07:22:24.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,67,1410 MHz,44 %,119.18 W,4,13.50 W (freq-based estimate),326.16 W (est),16,60,1512 MHz,10 %
2025-10-19 07:22:25.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,68,1410 MHz,44 %,124.35 W,4,13.50 W (freq-based estimate),326.16 W (est),16,60,1512 MHz,10 %
2025-10-19 07:22:26.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,1.0 %,68,1395 MHz,30 %,320.48 W,4,13.50 W (freq-based estimate),326.16 W (est),16,61,1512 MHz,7 %
2025-10-19 07:22:28.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,69,1410 MHz,33 %,127.51 W,4,13.50 W (freq-based estimate),326.16 W (est),16,60,1512 MHz,8 %
2025-10-19 07:22:29.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,66,1410 MHz,44 %,120.38 W,4,13.50 W (freq-based estimate),326.16 W (est),16,60,1512 MHz,10 %
2025-10-19 07:22:30.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,67,1410 MHz,27 %,123.69 W,4,13.50 W (freq-based estimate),326.16 W (est),16,60,1512 MHz,6 %
2025-10-19 07:22:31.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,68,1410 MHz,27 %,128.01 W,4,13.50 W (freq-based estimate),326.16 W (est),16,60,1512 MHz,6 %
2025-10-19 07:22:33.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,68,1410 MHz,45 %,186.23 W,4,13.50 W (freq-based estimate),326.16 W (est),16,61,1512 MHz,10 %
2025-10-19 07:22:34.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,68,1410 MHz,46 %,118.12 W,4,13.50 W (freq-based estimate),326.16 W (est),16,60,1512 MHz,10 %
2025-10-19 07:22:35.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,67,1410 MHz,27 %,122.02 W,4,13.50 W (freq-based estimate),326.16 W (est),16,60,1512 MHz,6 %
2025-10-19 07:22:37.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,67,1410 MHz,27 %,282.35 W,4,13.50 W (freq-based estimate),326.16 W (est),16,61,1512 MHz,6 %
2025-10-19 07:22:38.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,67,1410 MHz,46 %,122.25 W,4,13.50 W (freq-based estimate),326.16 W (est),16,59,1512 MHz,10 %
2025-10-19 07:22:39.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,66,1410 MHz,46 %,113.25 W,4,13.50 W (freq-based estimate),326.16 W (est),16,59,1512 MHz,11 %
2025-10-19 07:22:41.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,67,1410 MHz,45 %,115.83 W,4,13.50 W (freq-based estimate),326.16 W (est),16,59,1512 MHz,10 %
2025-10-19 07:22:42.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,67,1410 MHz,27 %,152.32 W,4,13.50 W (freq-based estimate),326.16 W (est),16,59,1512 MHz,6 %
2025-10-19 07:22:43.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,1.0 %,68,1395 MHz,27 %,112.83 W,4,13.50 W (freq-based estimate),326.16 W (est),16,61,1512 MHz,6 %
2025-10-19 07:22:45.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,67,1410 MHz,45 %,116.12 W,4,13.50 W (freq-based estimate),326.16 W (est),16,59,1512 MHz,10 %
2025-10-19 07:22:46.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,66,1410 MHz,46 %,117.50 W,4,13.50 W (freq-based estimate),326.16 W (est),16,59,1512 MHz,10 %
2025-10-19 07:22:47.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,1.0 %,68,1395 MHz,35 %,278.85 W,4,13.50 W (freq-based estimate),326.16 W (est),16,60,1512 MHz,8 %
2025-10-19 07:22:49.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,66,1410 MHz,35 %,123.92 W,4,13.50 W (freq-based estimate),326.16 W (est),16,59,1512 MHz,8 %
2025-10-19 07:22:50.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,66,1410 MHz,45 %,120.74 W,4,13.50 W (freq-based estimate),326.16 W (est),16,59,1512 MHz,10 %
2025-10-19 07:22:51.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,1.0 %,67,1410 MHz,43 %,119.31 W,4,13.50 W (freq-based estimate),326.16 W (est),16,59,1512 MHz,10 %
2025-10-19 07:22:53.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,67,1410 MHz,0 %,93.70 W,4,13.50 W (freq-based estimate),325.94 W (est),16,58,1512 MHz,0 %
2025-10-19 07:22:55.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,65,1410 MHz,2 %,93.51 W,4,13.50 W (freq-based estimate),325.94 W (est),16,57,1512 MHz,0 %
2025-10-19 07:22:56.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,66,1410 MHz,10 %,217.42 W,4,13.50 W (freq-based estimate),325.94 W (est),16,60,1512 MHz,3 %
2025-10-19 07:22:57.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,68,1410 MHz,85 %,178.63 W,4,13.50 W (freq-based estimate),325.94 W (est),16,61,1512 MHz,21 %
2025-10-19 07:22:59.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,68,1395 MHz,86 %,249.39 W,4,13.50 W (freq-based estimate),325.94 W (est),16,62,1512 MHz,22 %
2025-10-19 07:23:00.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,68,1410 MHz,84 %,261.11 W,4,13.50 W (freq-based estimate),325.94 W (est),16,63,1512 MHz,21 %
2025-10-19 07:23:01.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,68,1395 MHz,86 %,253.90 W,4,13.50 W (freq-based estimate),325.94 W (est),16,63,1512 MHz,22 %
2025-10-19 07:23:03.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,69,1410 MHz,84 %,294.73 W,4,13.50 W (freq-based estimate),325.94 W (est),16,64,1512 MHz,21 %
2025-10-19 07:23:04.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,68,1395 MHz,86 %,291.71 W,4,13.50 W (freq-based estimate),325.94 W (est),16,64,1512 MHz,22 %
2025-10-19 07:23:05.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,69,1410 MHz,87 %,240.26 W,4,13.50 W (freq-based estimate),325.94 W (est),16,64,1512 MHz,22 %
2025-10-19 07:23:07.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,68,1395 MHz,87 %,296.21 W,4,13.50 W (freq-based estimate),325.94 W (est),16,64,1512 MHz,22 %
2025-10-19 07:23:08.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,69,1410 MHz,87 %,259.47 W,4,13.50 W (freq-based estimate),325.94 W (est),16,65,1512 MHz,22 %
2025-10-19 07:23:09.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,70,1395 MHz,88 %,259.79 W,4,13.50 W (freq-based estimate),325.94 W (est),16,65,1512 MHz,22 %
2025-10-19 07:23:11.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,71,1395 MHz,87 %,214.88 W,4,13.50 W (freq-based estimate),325.94 W (est),16,65,1512 MHz,22 %
2025-10-19 07:23:12.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,70,1395 MHz,86 %,290.92 W,4,13.50 W (freq-based estimate),325.94 W (est),16,66,1512 MHz,22 %
2025-10-19 07:23:13.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,69,1395 MHz,86 %,246.69 W,4,13.50 W (freq-based estimate),325.94 W (est),16,65,1512 MHz,21 %
2025-10-19 07:23:14.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,71,1395 MHz,87 %,304.51 W,4,13.50 W (freq-based estimate),325.94 W (est),16,66,1512 MHz,22 %
2025-10-19 07:23:16.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,70,1395 MHz,88 %,268.22 W,4,13.50 W (freq-based estimate),325.94 W (est),16,66,1512 MHz,22 %
2025-10-19 07:23:17.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,71,1395 MHz,88 %,312.99 W,4,13.50 W (freq-based estimate),325.94 W (est),16,66,1512 MHz,22 %
2025-10-19 07:23:18.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,71,1395 MHz,89 %,262.26 W,4,13.50 W (freq-based estimate),325.94 W (est),16,67,1512 MHz,23 %
2025-10-19 07:23:20.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,71,1395 MHz,88 %,265.93 W,4,13.50 W (freq-based estimate),325.94 W (est),16,67,1512 MHz,22 %
2025-10-19 07:23:21.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,71,1395 MHz,86 %,278.34 W,4,13.50 W (freq-based estimate),325.94 W (est),16,67,1512 MHz,22 %
2025-10-19 07:23:22.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,72,1395 MHz,87 %,258.54 W,4,13.50 W (freq-based estimate),325.94 W (est),16,67,1512 MHz,22 %
2025-10-19 07:23:24.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,70,1395 MHz,87 %,254.08 W,4,13.50 W (freq-based estimate),325.94 W (est),16,67,1512 MHz,22 %
2025-10-19 07:23:25.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,72,1395 MHz,87 %,298.38 W,4,13.50 W (freq-based estimate),325.94 W (est),16,68,1512 MHz,22 %
2025-10-19 07:23:26.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,72,1395 MHz,86 %,256.14 W,4,13.50 W (freq-based estimate),325.94 W (est),16,68,1512 MHz,22 %
2025-10-19 07:23:28.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,72,1395 MHz,85 %,291.11 W,4,13.50 W (freq-based estimate),325.94 W (est),16,68,1512 MHz,22 %
2025-10-19 07:23:29.3,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,73,1410 MHz,86 %,258.27 W,4,13.50 W (freq-based estimate),325.94 W (est),16,69,1512 MHz,22 %
2025-10-19 07:23:30.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,73,1395 MHz,88 %,245.98 W,4,13.50 W (freq-based estimate),325.94 W (est),16,69,1512 MHz,22 %
2025-10-19 07:23:31.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1380 MHz,0.0 %,0.9 %,72,1380 MHz,87 %,283.21 W,4,13.50 W (freq-based estimate),325.94 W (est),16,69,1512 MHz,22 %
2025-10-19 07:23:33.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,73,1395 MHz,86 %,290.75 W,4,13.50 W (freq-based estimate),325.94 W (est),16,69,1512 MHz,22 %
2025-10-19 07:23:34.6,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,73,1395 MHz,86 %,300.50 W,4,13.50 W (freq-based estimate),325.94 W (est),16,69,1512 MHz,22 %
2025-10-19 07:23:35.9,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,74,1410 MHz,87 %,284.15 W,4,13.50 W (freq-based estimate),325.94 W (est),16,70,1512 MHz,22 %
2025-10-19 07:23:37.2,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1410 MHz,0.0 %,0.9 %,73,1410 MHz,86 %,299.24 W,4,13.50 W (freq-based estimate),325.94 W (est),16,70,1512 MHz,22 %
2025-10-19 07:23:38.5,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,74,1395 MHz,87 %,310.15 W,4,13.50 W (freq-based estimate),325.94 W (est),16,70,1512 MHz,22 %
2025-10-19 07:23:39.8,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,73,1395 MHz,86 %,299.72 W,4,13.50 W (freq-based estimate),325.94 W (est),16,70,1512 MHz,22 %
2025-10-19 07:23:41.1,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,74,1395 MHz,85 %,275.77 W,4,13.50 W (freq-based estimate),325.94 W (est),16,70,1512 MHz,21 %
2025-10-19 07:23:42.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,73,1395 MHz,86 %,292.04 W,4,13.50 W (freq-based estimate),325.94 W (est),16,70,1512 MHz,22 %
2025-10-19 07:23:43.7,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,74,1395 MHz,86 %,302.74 W,4,13.50 W (freq-based estimate),325.94 W (est),16,70,1512 MHz,22 %
2025-10-19 07:23:45.0,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1380 MHz,0.0 %,0.9 %,73,1380 MHz,86 %,315.63 W,4,13.50 W (freq-based estimate),325.94 W (est),16,70,1512 MHz,22 %
2025-10-19 07:23:46.4,workload_flan_t5_small_centralus,NVIDIA A100 80GB PCIe,0,1395 MHz,0.0 %,0.9 %,75,1395 MHz,86 %,242.11 W,4,13.50 W (freq-based estimate),325.94 W (est),16,71,1512 MHz,22 %
