timestamp,task_name,name,index,power.draw [W],temperature.gpu,dram_power,clocks.current.graphics [MHz],clocks.current.memory [MHz],dram_usage,pcie.link.width.current,clocks.current.sm [MHz],cpu_usage,cpu_power,temperature.memory,utilization.memory [%],utilization.gpu [%],pcie.link.gen.current
2025-10-22 15:32:18.9,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,307.06 W,57,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),50,16 %,86 %,4
2025-10-22 15:32:20.2,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,305.59 W,58,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),50,16 %,84 %,4
2025-10-22 15:32:21.5,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,285.38 W,58,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),50,16 %,88 %,4
2025-10-22 15:32:22.8,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,242.33 W,59,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),50,16 %,86 %,4
2025-10-22 15:32:24.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,278.68 W,59,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),51,16 %,87 %,4
2025-10-22 15:32:25.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,256.41 W,59,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),50,16 %,85 %,4
2025-10-22 15:32:26.8,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,289.52 W,59,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),51,16 %,85 %,4
2025-10-22 15:32:28.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,286.85 W,59,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),51,16 %,85 %,4
2025-10-22 15:32:29.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,279.28 W,59,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),51,17 %,83 %,4
2025-10-22 15:33:16.6,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,84.67 W,44,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),41,0 %,0 %,4
2025-10-22 15:33:18.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,65.71 W,42,251.16 W (est),1095 MHz,1215 MHz,1.3 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),41,0 %,7 %,4
2025-10-22 15:33:19.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,65.38 W,42,251.16 W (est),1095 MHz,1215 MHz,1.3 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),40,0 %,0 %,4
2025-10-22 15:33:21.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,65.11 W,41,251.16 W (est),1095 MHz,1215 MHz,1.3 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),40,0 %,1 %,4
2025-10-22 15:33:22.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,115.15 W,43,251.16 W (est),1230 MHz,1215 MHz,1.3 %,16,1230 MHz,0.0 %,13.50 W (freq-based estimate),41,0 %,0 %,4
2025-10-22 15:33:23.8,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,118.68 W,49,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,14 %,69 %,4
2025-10-22 15:33:25.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,286.30 W,50,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,9 %,45 %,4
2025-10-22 15:33:26.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,203.08 W,54,251.16 W (est),1410 MHz,1215 MHz,1.3 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,16 %,84 %,4
2025-10-22 15:33:27.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,90.05 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,17 %,89 %,4
2025-10-22 15:33:29.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,84.48 W,44,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),42,0 %,4 %,4
2025-10-22 15:33:30.6,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,65.64 W,42,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),41,0 %,2 %,4
2025-10-22 15:33:32.0,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,65.11 W,42,250.99 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),40,0 %,0 %,4
2025-10-22 15:33:33.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,205.43 W,44,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),42,8 %,28 %,4
2025-10-22 15:33:34.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,276.94 W,46,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),42,8 %,28 %,4
2025-10-22 15:33:36.0,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,181.98 W,48,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),42,8 %,32 %,4
2025-10-22 15:33:37.3,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,169.66 W,48,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,8 %,27 %,4
2025-10-22 15:33:38.6,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,114.27 W,47,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,41 %,4
2025-10-22 15:33:39.9,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,243.55 W,49,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,8 %,27 %,4
2025-10-22 15:33:41.2,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,120.43 W,46,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),42,9 %,42 %,4
2025-10-22 15:33:42.5,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,122.03 W,46,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),42,9 %,35 %,4
2025-10-22 15:33:43.9,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,116.62 W,46,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),42,9 %,41 %,4
2025-10-22 15:33:45.2,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,123.92 W,46,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,30 %,4
2025-10-22 15:33:46.5,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,114.54 W,46,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,10 %,42 %,4
2025-10-22 15:33:47.8,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,114.00 W,46,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,10 %,42 %,4
2025-10-22 15:33:49.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,120.43 W,46,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,41 %,4
2025-10-22 15:33:50.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,123.92 W,46,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,41 %,4
2025-10-22 15:33:51.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,120.43 W,46,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,41 %,4
2025-10-22 15:33:53.0,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,116.62 W,46,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,33 %,4
2025-10-22 15:33:54.3,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,116.46 W,46,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,41 %,4
2025-10-22 15:33:55.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,121.03 W,46,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,8 %,32 %,4
2025-10-22 15:33:57.0,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,117.21 W,46,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,41 %,4
2025-10-22 15:33:58.3,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,114.87 W,46,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,8 %,27 %,4
2025-10-22 15:33:59.6,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,121.57 W,47,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,37 %,4
2025-10-22 15:34:00.9,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,108.39 W,47,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,29 %,4
2025-10-22 15:34:02.2,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,118.96 W,47,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,30 %,4
2025-10-22 15:34:03.5,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,167.59 W,48,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,10 %,42 %,4
2025-10-22 15:34:04.8,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,122.45 W,48,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,30 %,4
2025-10-22 15:34:06.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,102.06 W,47,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,40 %,4
2025-10-22 15:34:07.5,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,105.49 W,47,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,9 %,33 %,4
2025-10-22 15:34:08.8,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,121.57 W,47,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,8 %,28 %,4
2025-10-22 15:34:10.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,118.68 W,46,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,10 %,43 %,4
2025-10-22 15:34:11.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,120.71 W,46,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,10 %,42 %,4
2025-10-22 15:34:12.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,118.36 W,46,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,10 %,43 %,4
2025-10-22 15:34:14.0,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,121.45 W,48,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,10 %,42 %,4
2025-10-22 15:34:15.3,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,152.22 W,49,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,9 %,28 %,4
2025-10-22 15:34:16.6,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,120.10 W,46,250.99 W (est),1410 MHz,1215 MHz,1.2 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,10 %,42 %,4
2025-10-22 15:34:17.9,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,113.07 W,45,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),42,8 %,35 %,4
2025-10-22 15:34:19.5,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,65.71 W,42,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),41,0 %,0 %,4
2025-10-22 15:34:21.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,65.04 W,41,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),40,0 %,0 %,4
2025-10-22 15:34:22.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,64.72 W,41,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),40,0 %,0 %,4
2025-10-22 15:34:24.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,64.78 W,41,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),40,0 %,0 %,4
2025-10-22 15:34:25.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,65.11 W,41,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),40,0 %,0 %,4
2025-10-22 15:34:26.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,64.78 W,41,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),39,0 %,0 %,4
2025-10-22 15:34:28.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,64.78 W,41,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),39,0 %,0 %,4
2025-10-22 15:34:29.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,64.78 W,40,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),39,0 %,0 %,4
2025-10-22 15:34:30.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,64.72 W,40,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),39,0 %,0 %,4
2025-10-22 15:34:32.0,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,64.50 W,40,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),39,0 %,0 %,4
2025-10-22 15:34:33.3,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,64.78 W,40,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),39,0 %,0 %,4
2025-10-22 15:34:34.6,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,64.23 W,40,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),39,0 %,0 %,4
2025-10-22 15:34:35.9,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,65.11 W,40,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),39,0 %,0 %,4
2025-10-22 15:34:37.3,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,64.50 W,40,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),39,0 %,0 %,4
2025-10-22 15:34:38.6,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,64.23 W,40,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),39,0 %,0 %,4
2025-10-22 15:34:39.9,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,64.23 W,40,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),38,0 %,0 %,4
2025-10-22 15:34:41.2,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,64.23 W,39,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),38,0 %,0 %,4
2025-10-22 15:34:42.5,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.91 W,39,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),38,0 %,0 %,4
2025-10-22 15:34:43.8,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.91 W,39,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),38,0 %,0 %,4
2025-10-22 15:34:45.1,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,64.23 W,39,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),38,0 %,0 %,4
2025-10-22 15:34:46.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.91 W,39,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),38,0 %,0 %,4
2025-10-22 15:34:47.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.91 W,39,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),38,0 %,0 %,4
2025-10-22 15:34:49.0,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.91 W,39,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),38,0 %,0 %,4
2025-10-22 15:34:50.4,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.91 W,39,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),38,0 %,0 %,4
2025-10-22 15:34:51.7,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.91 W,39,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),38,0 %,0 %,4
2025-10-22 15:34:53.0,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.91 W,39,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),38,0 %,0 %,4
2025-10-22 15:34:54.3,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.91 W,39,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),38,0 %,0 %,4
2025-10-22 15:34:55.6,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.84 W,39,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),38,0 %,0 %,4
2025-10-22 15:34:56.9,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.64 W,39,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),37,0 %,0 %,4
2025-10-22 15:34:58.2,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.64 W,39,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),37,0 %,0 %,4
2025-10-22 15:34:59.5,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.64 W,39,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),37,0 %,0 %,4
2025-10-22 15:35:00.9,workload_bart_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.64 W,38,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),37,0 %,0 %,4
