timestamp,task_name,name,index,power.draw [W],temperature.gpu,dram_power,clocks.current.graphics [MHz],clocks.current.memory [MHz],dram_usage,pcie.link.width.current,clocks.current.sm [MHz],cpu_usage,cpu_power,temperature.memory,utilization.memory [%],utilization.gpu [%],pcie.link.gen.current
2025-10-22 15:11:29.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,58.34 W,38,249.00 W (est),210 MHz,1215 MHz,0.0 %,16,210 MHz,0.0 %,13.50 W (freq-based estimate),37,0 %,0 %,4
2025-10-22 15:11:32.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,58.34 W,38,250.16 W (est),210 MHz,1215 MHz,0.6 %,16,210 MHz,0.0 %,13.50 W (freq-based estimate),37,0 %,0 %,4
2025-10-22 15:11:33.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,58.34 W,37,250.16 W (est),210 MHz,1215 MHz,0.7 %,16,210 MHz,0.0 %,13.50 W (freq-based estimate),37,0 %,0 %,4
2025-10-22 15:11:35.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,58.07 W,37,250.16 W (est),210 MHz,1215 MHz,0.7 %,16,210 MHz,0.0 %,13.50 W (freq-based estimate),37,0 %,0 %,4
2025-10-22 15:11:36.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,58.07 W,37,250.16 W (est),210 MHz,1215 MHz,0.7 %,16,210 MHz,0.0 %,13.50 W (freq-based estimate),37,0 %,0 %,4
2025-10-22 15:11:37.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,58.07 W,37,250.16 W (est),210 MHz,1215 MHz,0.7 %,16,210 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:11:39.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,58.07 W,37,250.16 W (est),210 MHz,1215 MHz,0.7 %,16,210 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:11:40.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,59.81 W,37,250.16 W (est),765 MHz,1215 MHz,0.7 %,16,765 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:11:41.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,59.81 W,37,250.16 W (est),765 MHz,1215 MHz,0.7 %,16,765 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:11:43.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,57.74 W,37,250.16 W (est),210 MHz,1215 MHz,0.7 %,16,210 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:11:44.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,57.74 W,37,250.16 W (est),210 MHz,1215 MHz,0.7 %,16,210 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:11:45.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,57.74 W,37,250.16 W (est),210 MHz,1215 MHz,0.7 %,16,210 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:11:47.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,57.74 W,37,250.33 W (est),210 MHz,1215 MHz,0.7 %,16,210 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:11:48.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,57.74 W,37,250.33 W (est),210 MHz,1215 MHz,0.8 %,16,210 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:11:49.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,57.74 W,37,250.33 W (est),210 MHz,1215 MHz,0.8 %,16,210 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:11:51.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,57.74 W,37,250.33 W (est),210 MHz,1215 MHz,0.8 %,16,210 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:11:52.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,57.74 W,37,250.33 W (est),210 MHz,1215 MHz,0.8 %,16,210 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:11:53.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.03 W,37,250.33 W (est),1095 MHz,1215 MHz,0.8 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,12 %,4
2025-10-22 15:11:55.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.03 W,37,250.66 W (est),1095 MHz,1215 MHz,1.0 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:11:56.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.03 W,37,250.83 W (est),1095 MHz,1215 MHz,1.0 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:11:57.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.03 W,37,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:11:59.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.03 W,37,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:12:00.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.03 W,37,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:12:01.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.36 W,37,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),35,0 %,0 %,4
2025-10-22 15:12:03.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.03 W,37,250.99 W (est),1095 MHz,1215 MHz,1.2 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:12:04.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.03 W,37,250.49 W (est),1095 MHz,1215 MHz,0.9 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),35,0 %,0 %,4
2025-10-22 15:12:06.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.03 W,36,250.49 W (est),1095 MHz,1215 MHz,0.9 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),35,0 %,0 %,4
2025-10-22 15:12:07.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.03 W,36,250.66 W (est),1095 MHz,1215 MHz,1.0 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,0 %,0 %,4
2025-10-22 15:12:08.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,87.37 W,37,250.83 W (est),1095 MHz,1215 MHz,1.0 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),36,1 %,7 %,4
2025-10-22 15:12:10.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,191.83 W,45,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),40,26 %,78 %,4
2025-10-22 15:12:11.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,179.91 W,46,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),41,24 %,78 %,4
2025-10-22 15:12:12.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,258.15 W,48,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,21 %,72 %,4
2025-10-22 15:12:13.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,179.50 W,47,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),42,23 %,78 %,4
2025-10-22 15:12:15.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,227.40 W,48,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,21 %,71 %,4
2025-10-22 15:12:16.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,200.14 W,48,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,22 %,78 %,4
2025-10-22 15:12:17.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,164.27 W,46,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),42,14 %,49 %,4
2025-10-22 15:12:19.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,109.09 W,46,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),42,15 %,51 %,4
2025-10-22 15:12:20.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,194.45 W,48,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,17 %,64 %,4
2025-10-22 15:12:21.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,248.16 W,48,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),43,23 %,70 %,4
2025-10-22 15:12:23.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,192.78 W,49,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,23 %,70 %,4
2025-10-22 15:12:24.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,177.15 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,23 %,78 %,4
2025-10-22 15:12:25.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,223.85 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,25 %,76 %,4
2025-10-22 15:12:27.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,259.62 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,21 %,69 %,4
2025-10-22 15:12:28.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,232.68 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,22 %,68 %,4
2025-10-22 15:12:29.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,240.26 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,23 %,78 %,4
2025-10-22 15:12:31.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,190.16 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,22 %,68 %,4
2025-10-22 15:12:32.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,191.63 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,22 %,71 %,4
2025-10-22 15:12:33.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,199.26 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,21 %,75 %,4
2025-10-22 15:12:35.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,181.65 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,24 %,71 %,4
2025-10-22 15:12:36.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,188.09 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,22 %,70 %,4
2025-10-22 15:12:37.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,168.19 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,22 %,71 %,4
2025-10-22 15:12:38.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,256.73 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,21 %,75 %,4
2025-10-22 15:12:40.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,232.71 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,22 %,68 %,4
2025-10-22 15:12:41.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,192.78 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,18 %,65 %,4
2025-10-22 15:12:42.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,162.03 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,22 %,76 %,4
2025-10-22 15:12:44.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,233.56 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,21 %,74 %,4
2025-10-22 15:12:45.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,213.87 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,24 %,72 %,4
2025-10-22 15:12:46.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,155.75 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,23 %,70 %,4
2025-10-22 15:12:48.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,205.43 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,16 %,52 %,4
2025-10-22 15:12:49.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,165.24 W,49,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,21 %,61 %,4
2025-10-22 15:12:50.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,241.74 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,19 %,61 %,4
2025-10-22 15:12:52.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,251.11 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,16 %,57 %,4
2025-10-22 15:12:53.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,100.31 W,48,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,17 %,54 %,4
2025-10-22 15:12:54.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,166.02 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,22 %,71 %,4
2025-10-22 15:12:56.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,203.08 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,25 %,76 %,4
2025-10-22 15:12:57.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,147.24 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,18 %,60 %,4
2025-10-22 15:12:58.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,238.79 W,49,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,18 %,63 %,4
2025-10-22 15:13:00.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,141.68 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,16 %,59 %,4
2025-10-22 15:13:01.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,224.45 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,19 %,58 %,4
2025-10-22 15:13:02.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,251.71 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,18 %,60 %,4
2025-10-22 15:13:04.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,165.41 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,16 %,54 %,4
2025-10-22 15:13:05.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,265.50 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,22 %,71 %,4
2025-10-22 15:13:06.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,201.28 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,20 %,71 %,4
2025-10-22 15:13:08.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,255.53 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,24 %,72 %,4
2025-10-22 15:13:09.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,172.61 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,25 %,78 %,4
2025-10-22 15:13:10.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,245.55 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,24 %,79 %,4
2025-10-22 15:13:12.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,232.36 W,53,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,23 %,72 %,4
2025-10-22 15:13:13.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,205.10 W,53,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,25 %,76 %,4
2025-10-22 15:13:14.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,266.64 W,53,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),48,21 %,72 %,4
2025-10-22 15:14:25.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,81.81 W,40,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),38,0 %,0 %,4
2025-10-22 15:14:27.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,64.23 W,39,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),38,0 %,0 %,4
2025-10-22 15:14:28.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,63.64 W,39,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),38,0 %,3 %,4
2025-10-22 15:14:29.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,148.83 W,41,250.83 W (est),1095 MHz,1215 MHz,1.1 %,16,1095 MHz,0.0 %,13.50 W (freq-based estimate),40,0 %,3 %,4
2025-10-22 15:14:31.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,215.67 W,47,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),42,25 %,75 %,4
2025-10-22 15:14:32.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,219.76 W,49,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,23 %,79 %,4
2025-10-22 15:14:33.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,222.38 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,24 %,80 %,4
2025-10-22 15:14:35.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,258.74 W,49,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,22 %,78 %,4
2025-10-22 15:14:36.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,194.45 W,49,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),44,23 %,74 %,4
2025-10-22 15:14:37.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,220.63 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,24 %,74 %,4
2025-10-22 15:14:38.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,173.06 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,21 %,69 %,4
2025-10-22 15:14:40.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,201.61 W,50,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,22 %,77 %,4
2025-10-22 15:14:41.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,256.40 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,25 %,77 %,4
2025-10-22 15:14:42.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,163.67 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,20 %,71 %,4
2025-10-22 15:14:44.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,179.82 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),45,21 %,75 %,4
2025-10-22 15:14:45.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,195.92 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,26 %,77 %,4
2025-10-22 15:14:46.8,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,263.43 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,24 %,74 %,4
2025-10-22 15:14:48.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,258.47 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,21 %,73 %,4
2025-10-22 15:14:49.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,181.98 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,23 %,76 %,4
2025-10-22 15:14:50.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,244.40 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,23 %,75 %,4
2025-10-22 15:14:52.1,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,223.58 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,21 %,70 %,4
2025-10-22 15:14:53.4,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,207.77 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,22 %,75 %,4
2025-10-22 15:14:54.7,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,246.75 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,25 %,75 %,4
2025-10-22 15:14:56.0,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,253.18 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,22 %,69 %,4
2025-10-22 15:14:57.3,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,195.45 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,21 %,70 %,4
2025-10-22 15:14:58.6,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,245.55 W,51,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,26 %,77 %,4
2025-10-22 15:14:59.9,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,198.39 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),46,25 %,77 %,4
2025-10-22 15:15:01.2,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,196.32 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,23 %,75 %,4
2025-10-22 15:15:02.5,workload_flan_t5_small_us-east1,NVIDIA A100-SXM4-40GB,0,178.71 W,52,250.83 W (est),1410 MHz,1215 MHz,1.1 %,16,1410 MHz,0.0 %,13.50 W (freq-based estimate),47,22 %,72 %,4
