timestamp,task_name,name,index,clocks.current.graphics [MHz],clocks.current.memory [MHz],cpu_usage,dram_power,utilization.memory [%],dram_usage,power.draw [W],pcie.link.gen.current,utilization.gpu [%],cpu_power,temperature.gpu,clocks.current.sm [MHz],temperature.memory,pcie.link.width.current
2025-10-19 06:58:35.3,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1095 MHz,1215 MHz,0.0 %,251.16 W (est),3 %,1.3 %,72.97 W,4,11 %,13.50 W (freq-based estimate),39,1095 MHz,38,16
2025-10-19 06:58:36.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1200 MHz,1215 MHz,0.0 %,251.16 W (est),4 %,1.3 %,75.52 W,4,17 %,13.50 W (freq-based estimate),39,1200 MHz,38,16
2025-10-19 06:58:38.0,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1215 MHz,1215 MHz,0.0 %,251.16 W (est),4 %,1.3 %,77.28 W,4,17 %,13.50 W (freq-based estimate),39,1215 MHz,38,16
2025-10-19 06:58:39.3,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1275 MHz,1215 MHz,0.0 %,251.16 W (est),7 %,1.3 %,154.71 W,4,25 %,13.50 W (freq-based estimate),40,1275 MHz,39,16
2025-10-19 06:58:40.7,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1140 MHz,1215 MHz,0.0 %,251.16 W (est),7 %,1.3 %,70.89 W,4,28 %,13.50 W (freq-based estimate),39,1140 MHz,38,16
2025-10-19 06:58:42.0,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1095 MHz,1215 MHz,0.0 %,251.16 W (est),4 %,1.3 %,73.25 W,4,21 %,13.50 W (freq-based estimate),39,1095 MHz,38,16
2025-10-19 06:58:43.3,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1230 MHz,1215 MHz,0.0 %,251.16 W (est),7 %,1.3 %,84.93 W,4,30 %,13.50 W (freq-based estimate),39,1230 MHz,39,16
2025-10-19 06:58:44.7,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1395 MHz,1215 MHz,0.0 %,251.16 W (est),11 %,1.3 %,93.83 W,4,42 %,13.50 W (freq-based estimate),40,1395 MHz,39,16
2025-10-19 06:58:46.0,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,95.31 W,4,19 %,13.50 W (freq-based estimate),41,1410 MHz,39,16
2025-10-19 06:58:47.3,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1275 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,94.61 W,4,19 %,13.50 W (freq-based estimate),41,1275 MHz,40,16
2025-10-19 06:58:48.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),8 %,1.3 %,97.29 W,4,29 %,13.50 W (freq-based estimate),40,1410 MHz,39,16
2025-10-19 06:58:49.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1380 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,96.18 W,4,18 %,13.50 W (freq-based estimate),40,1380 MHz,39,16
2025-10-19 06:58:51.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,94.06 W,4,19 %,13.50 W (freq-based estimate),40,1410 MHz,38,16
2025-10-19 06:58:52.5,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),11 %,1.3 %,98.76 W,4,40 %,13.50 W (freq-based estimate),40,1410 MHz,39,16
2025-10-19 06:58:53.8,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,189.87 W,4,19 %,13.50 W (freq-based estimate),42,1410 MHz,40,16
2025-10-19 06:58:55.1,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1365 MHz,1215 MHz,0.0 %,251.16 W (est),11 %,1.3 %,91.11 W,4,46 %,13.50 W (freq-based estimate),40,1365 MHz,39,16
2025-10-19 06:58:56.4,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),11 %,1.3 %,101.66 W,4,40 %,13.50 W (freq-based estimate),40,1410 MHz,40,16
2025-10-19 06:58:57.8,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,165.48 W,4,20 %,13.50 W (freq-based estimate),42,1410 MHz,39,16
2025-10-19 06:58:59.1,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,97.84 W,4,20 %,13.50 W (freq-based estimate),40,1410 MHz,39,16
2025-10-19 06:59:00.4,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),11 %,1.3 %,100.79 W,4,41 %,13.50 W (freq-based estimate),40,1410 MHz,39,16
2025-10-19 06:59:01.7,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),11 %,1.3 %,99.31 W,4,40 %,13.50 W (freq-based estimate),40,1410 MHz,39,16
2025-10-19 06:59:03.0,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),11 %,1.3 %,94.06 W,4,41 %,13.50 W (freq-based estimate),41,1410 MHz,39,16
2025-10-19 06:59:04.3,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,90.78 W,4,20 %,13.50 W (freq-based estimate),41,1410 MHz,39,16
2025-10-19 06:59:05.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,104.01 W,4,20 %,13.50 W (freq-based estimate),43,1410 MHz,41,16
2025-10-19 06:59:06.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),6 %,1.3 %,96.69 W,4,24 %,13.50 W (freq-based estimate),40,1410 MHz,39,16
2025-10-19 06:59:08.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),6 %,1.3 %,103.47 W,4,23 %,13.50 W (freq-based estimate),40,1410 MHz,39,16
2025-10-19 06:59:09.5,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),10 %,1.3 %,98.16 W,4,35 %,13.50 W (freq-based estimate),41,1410 MHz,39,16
2025-10-19 06:59:10.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),8 %,1.3 %,222.57 W,4,31 %,13.50 W (freq-based estimate),42,1410 MHz,40,16
2025-10-19 06:59:12.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,99.04 W,4,20 %,13.50 W (freq-based estimate),40,1410 MHz,39,16
2025-10-19 06:59:13.5,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,101.39 W,4,19 %,13.50 W (freq-based estimate),40,1410 MHz,39,16
2025-10-19 06:59:14.8,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,101.39 W,4,20 %,13.50 W (freq-based estimate),40,1410 MHz,39,16
2025-10-19 06:59:16.1,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),11 %,1.3 %,96.69 W,4,41 %,13.50 W (freq-based estimate),41,1410 MHz,39,16
2025-10-19 06:59:17.4,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),5 %,1.1 %,103.74 W,4,22 %,13.50 W (freq-based estimate),40,1410 MHz,38,16
2025-10-19 06:59:19.0,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1095 MHz,1215 MHz,0.0 %,250.83 W (est),0 %,1.1 %,65.24 W,4,0 %,13.50 W (freq-based estimate),38,1095 MHz,37,16
2025-10-19 06:59:20.7,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1095 MHz,1215 MHz,0.0 %,250.83 W (est),0 %,1.1 %,64.92 W,4,0 %,13.50 W (freq-based estimate),37,1095 MHz,36,16
2025-10-19 06:59:22.0,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1095 MHz,1215 MHz,0.0 %,250.83 W (est),0 %,1.1 %,64.92 W,4,0 %,13.50 W (freq-based estimate),37,1095 MHz,36,16
2025-10-19 06:59:23.4,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),26 %,1.1 %,244.58 W,4,79 %,13.50 W (freq-based estimate),45,1410 MHz,40,16
2025-10-19 06:59:24.7,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),21 %,1.1 %,205.52 W,4,75 %,13.50 W (freq-based estimate),47,1410 MHz,43,16
2025-10-19 06:59:26.0,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),20 %,1.1 %,171.49 W,4,62 %,13.50 W (freq-based estimate),46,1410 MHz,42,16
2025-10-19 06:59:27.3,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),21 %,1.1 %,171.76 W,4,70 %,13.50 W (freq-based estimate),47,1410 MHz,44,16
2025-10-19 06:59:28.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),23 %,1.1 %,200.55 W,4,80 %,13.50 W (freq-based estimate),47,1410 MHz,45,16
2025-10-19 06:59:29.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),24 %,1.1 %,199.01 W,4,80 %,13.50 W (freq-based estimate),48,1410 MHz,45,16
2025-10-19 06:59:31.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),23 %,1.1 %,213.17 W,4,80 %,13.50 W (freq-based estimate),48,1410 MHz,45,16
2025-10-19 06:59:32.5,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),26 %,1.1 %,240.21 W,4,81 %,13.50 W (freq-based estimate),49,1410 MHz,46,16
2025-10-19 06:59:33.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),24 %,1.1 %,257.80 W,4,80 %,13.50 W (freq-based estimate),49,1410 MHz,46,16
2025-10-19 06:59:35.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),26 %,1.1 %,224.00 W,4,78 %,13.50 W (freq-based estimate),50,1410 MHz,46,16
2025-10-19 06:59:36.5,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),26 %,1.1 %,192.30 W,4,77 %,13.50 W (freq-based estimate),50,1410 MHz,46,16
2025-10-19 06:59:37.8,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),24 %,1.1 %,187.79 W,4,76 %,13.50 W (freq-based estimate),50,1410 MHz,47,16
2025-10-19 06:59:39.1,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),26 %,1.1 %,263.70 W,4,79 %,13.50 W (freq-based estimate),50,1410 MHz,46,16
2025-10-19 06:59:40.4,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),26 %,1.1 %,263.10 W,4,81 %,13.50 W (freq-based estimate),50,1410 MHz,46,16
2025-10-19 06:59:41.7,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),25 %,1.1 %,229.34 W,4,76 %,13.50 W (freq-based estimate),51,1410 MHz,47,16
2025-10-19 06:59:43.0,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),24 %,1.1 %,256.33 W,4,79 %,13.50 W (freq-based estimate),50,1410 MHz,46,16
2025-10-19 06:59:44.3,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),23 %,1.1 %,217.22 W,4,79 %,13.50 W (freq-based estimate),50,1410 MHz,47,16
2025-10-19 06:59:45.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),25 %,1.1 %,234.59 W,4,80 %,13.50 W (freq-based estimate),51,1410 MHz,46,16
2025-10-19 06:59:46.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),26 %,1.1 %,245.46 W,4,80 %,13.50 W (freq-based estimate),50,1410 MHz,46,16
2025-10-19 06:59:48.3,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),24 %,1.1 %,269.55 W,4,79 %,13.50 W (freq-based estimate),51,1410 MHz,46,16
2025-10-19 06:59:49.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),24 %,1.1 %,263.70 W,4,78 %,13.50 W (freq-based estimate),51,1410 MHz,47,16
2025-10-19 06:59:50.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,267.52 W,4,78 %,13.50 W (freq-based estimate),51,1410 MHz,48,16
2025-10-19 06:59:52.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),23 %,1.1 %,207.00 W,4,77 %,13.50 W (freq-based estimate),51,1410 MHz,48,16
2025-10-19 06:59:53.5,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),23 %,1.1 %,227.63 W,4,80 %,13.50 W (freq-based estimate),51,1410 MHz,48,16
2025-10-19 06:59:54.8,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,238.76 W,4,78 %,13.50 W (freq-based estimate),51,1410 MHz,48,16
2025-10-19 06:59:56.1,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,220.59 W,4,79 %,13.50 W (freq-based estimate),51,1410 MHz,48,16
2025-10-19 06:59:57.4,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,221.09 W,4,73 %,13.50 W (freq-based estimate),51,1410 MHz,46,16
2025-10-19 06:59:58.7,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),23 %,1.1 %,250.76 W,4,79 %,13.50 W (freq-based estimate),51,1410 MHz,48,16
2025-10-19 07:00:00.0,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),23 %,1.1 %,269.55 W,4,76 %,13.50 W (freq-based estimate),51,1410 MHz,48,16
2025-10-19 07:00:01.3,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,203.17 W,4,77 %,13.50 W (freq-based estimate),52,1410 MHz,48,16
2025-10-19 07:00:02.7,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,208.74 W,4,74 %,13.50 W (freq-based estimate),51,1410 MHz,48,16
2025-10-19 07:00:04.0,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),23 %,1.1 %,209.95 W,4,80 %,13.50 W (freq-based estimate),52,1410 MHz,48,16
2025-10-19 07:00:05.3,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,258.13 W,4,74 %,13.50 W (freq-based estimate),51,1410 MHz,46,16
2025-10-19 07:00:06.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),18 %,1.1 %,158.54 W,4,62 %,13.50 W (freq-based estimate),49,1410 MHz,46,16
2025-10-19 07:00:07.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),20 %,1.1 %,153.84 W,4,62 %,13.50 W (freq-based estimate),49,1410 MHz,45,16
2025-10-19 07:00:09.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),20 %,1.1 %,218.74 W,4,61 %,13.50 W (freq-based estimate),49,1410 MHz,46,16
2025-10-19 07:00:10.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),17 %,1.1 %,155.04 W,4,58 %,13.50 W (freq-based estimate),48,1410 MHz,45,16
2025-10-19 07:00:11.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),17 %,1.1 %,266.65 W,4,58 %,13.50 W (freq-based estimate),50,1410 MHz,47,16
2025-10-19 07:00:13.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),21 %,1.1 %,254.32 W,4,64 %,13.50 W (freq-based estimate),50,1410 MHz,47,16
2025-10-19 07:00:14.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),18 %,1.1 %,178.21 W,4,58 %,13.50 W (freq-based estimate),48,1410 MHz,45,16
2025-10-19 07:00:15.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),23 %,1.1 %,145.04 W,4,69 %,13.50 W (freq-based estimate),49,1410 MHz,46,16
2025-10-19 07:00:17.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,224.64 W,4,76 %,13.50 W (freq-based estimate),51,1410 MHz,46,16
2025-10-19 07:00:18.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),20 %,1.1 %,242.24 W,4,71 %,13.50 W (freq-based estimate),51,1410 MHz,48,16
2025-10-19 07:00:19.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),24 %,1.1 %,227.27 W,4,79 %,13.50 W (freq-based estimate),51,1410 MHz,46,16
2025-10-19 07:00:21.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),22 %,1.1 %,224.31 W,4,77 %,13.50 W (freq-based estimate),51,1410 MHz,48,16
2025-10-19 07:00:22.5,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),24 %,1.1 %,192.50 W,4,75 %,13.50 W (freq-based estimate),51,1410 MHz,48,16
2025-10-19 07:00:23.8,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,250.83 W (est),23 %,1.1 %,263.10 W,4,78 %,13.50 W (freq-based estimate),51,1410 MHz,47,16
2025-10-19 07:00:25.4,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),0 %,1.1 %,88.43 W,4,0 %,13.50 W (freq-based estimate),45,1410 MHz,43,16
2025-10-19 07:00:26.7,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),11 %,1.3 %,100.79 W,4,40 %,13.50 W (freq-based estimate),45,1410 MHz,43,16
2025-10-19 07:00:28.0,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),9 %,1.3 %,191.96 W,4,31 %,13.50 W (freq-based estimate),46,1410 MHz,43,16
2025-10-19 07:00:29.3,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,103.47 W,4,20 %,13.50 W (freq-based estimate),43,1410 MHz,42,16
2025-10-19 07:00:30.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),7 %,1.3 %,98.44 W,4,27 %,13.50 W (freq-based estimate),43,1410 MHz,42,16
2025-10-19 07:00:31.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,224.04 W,4,19 %,13.50 W (freq-based estimate),46,1410 MHz,42,16
2025-10-19 07:00:33.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,106.10 W,4,20 %,13.50 W (freq-based estimate),43,1410 MHz,41,16
2025-10-19 07:00:34.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),11 %,1.3 %,101.22 W,4,40 %,13.50 W (freq-based estimate),43,1410 MHz,41,16
2025-10-19 07:00:35.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),11 %,1.3 %,116.10 W,4,40 %,13.50 W (freq-based estimate),45,1410 MHz,42,16
2025-10-19 07:00:37.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,101.39 W,4,19 %,13.50 W (freq-based estimate),42,1410 MHz,41,16
2025-10-19 07:00:38.5,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),10 %,1.3 %,103.47 W,4,34 %,13.50 W (freq-based estimate),42,1410 MHz,41,16
2025-10-19 07:00:39.8,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),8 %,1.3 %,102.54 W,4,26 %,13.50 W (freq-based estimate),42,1410 MHz,41,16
2025-10-19 07:00:41.1,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,100.18 W,4,22 %,13.50 W (freq-based estimate),44,1410 MHz,42,16
2025-10-19 07:00:42.4,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,101.12 W,4,22 %,13.50 W (freq-based estimate),42,1410 MHz,40,16
2025-10-19 07:00:43.7,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),11 %,1.3 %,102.27 W,4,38 %,13.50 W (freq-based estimate),42,1410 MHz,40,16
2025-10-19 07:00:45.0,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),10 %,1.3 %,102.27 W,4,34 %,13.50 W (freq-based estimate),42,1410 MHz,40,16
2025-10-19 07:00:46.3,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,208.08 W,4,20 %,13.50 W (freq-based estimate),44,1410 MHz,41,16
2025-10-19 07:00:47.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,101.12 W,4,19 %,13.50 W (freq-based estimate),41,1410 MHz,40,16
2025-10-19 07:00:49.0,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),11 %,1.3 %,100.18 W,4,41 %,13.50 W (freq-based estimate),41,1410 MHz,40,16
2025-10-19 07:00:50.3,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),8 %,1.3 %,98.54 W,4,31 %,13.50 W (freq-based estimate),42,1410 MHz,40,16
2025-10-19 07:00:51.6,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,217.26 W,4,20 %,13.50 W (freq-based estimate),44,1410 MHz,41,16
2025-10-19 07:00:52.9,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,106.69 W,4,20 %,13.50 W (freq-based estimate),41,1410 MHz,41,16
2025-10-19 07:00:54.2,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),5 %,1.3 %,93.83 W,4,20 %,13.50 W (freq-based estimate),41,1410 MHz,40,16
2025-10-19 07:00:55.5,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),11 %,1.3 %,95.21 W,4,37 %,13.50 W (freq-based estimate),41,1410 MHz,40,16
2025-10-19 07:00:56.8,workload_flan_t5_small_us-west1,NVIDIA A100-SXM4-40GB,0,1410 MHz,1215 MHz,0.0 %,251.16 W (est),9 %,1.3 %,208.20 W,4,33 %,13.50 W (freq-based estimate),42,1410 MHz,40,16
